Date,Rio Plan a Erschbaum,Rio Riva a Seghe,Rio Anterselva a Bagni Salomone,Rio Braies a Braies,Rio Riva a Caminata,Rio Casies a Colle,Gadera a Pedraces,Aurino a Cadipietra,Ridanna a Vipiteno,Gadera a Mantana,Passirio a Merano,Aurino a Caminata,Aurino a S.Giorgio,Rienza a Vandoies,Adige a Ponte Adige,Adige a Bronzolo
2003-11-20,0.642479958333333,1.212764875,1.12,,1.5403,1.5043,1.9093,2.6988,3.08,5.8467,,7.2328,9.94,29.2889,41.8931,99.7932
2003-11-21,0.622621025,1.17825008333333,1.12,,1.5019,1.4783,1.8966,2.6714,3.0719,5.8266,,6.8194,9.79,30.8694,41.6438,97.1069
2003-11-22,0.627199866666667,1.16888245833333,1.12,,1.4885,1.4752,2.001,2.6669,2.9919,5.9704,,7.0793,8.33,19.8396,29.7042,71.1714
2003-11-23,0.630119220833333,1.15952691666667,1.12,,1.4766,1.4719,2.1297,2.6646,2.99,6.2542,,6.5668,8.34,19.0715,24.3382,60.7675
2003-11-24,0.625026958333333,1.15004075,1.12,,1.4652,1.4565,2.1745,2.6461,3.144,6.4317,,6.6011,9.68,28.3285,35.4174,94.8944
2003-11-25,0.63754695,1.14037633333333,1.1188,,1.4533,1.4834,2.1816,2.6122,3.2203,6.4992,,6.8563,9.83,31.6569,41.5236,102.09
2003-11-26,0.640234,1.13096429166667,1.12,,1.4408,1.551,2.5556,2.6524,3.3431,6.9472,,6.7958,9.98,32.4715,40.3972,99.1186
2003-11-27,0.639171729166667,1.11691025,1.12,,1.4219,1.6237,3.397,2.664,3.8924,8.2985,,7.1598,9.92,33.3819,41.8597,104.5858
2003-11-28,0.634041275,1.095169875,1.3902,,1.3946,2.1648,4.6242,2.7956,4.5551,11.5867,,7.575,11.4,45.5444,64.7299,157.8929
2003-11-29,0.628932779166667,1.07377670833333,1.28,,1.3678,1.8417,3.1779,2.5885,4.0186,9.3159,,7.2626,8.91,25.575,41.3653,125.7656
2003-11-30,0.623845570833333,1.05483429166667,1.1367,,1.3428,1.6678,2.6328,2.5335,3.6996,7.8715,,6.5972,8.35,21.8062,31.8896,94.2349
2003-12-01,0.618778854166667,1.0383235,1.12,,1.3223,1.616,2.5004,2.4925,3.5954,7.5436,,6.5276,9.36,35.6535,38.4653,102.7262
2003-12-02,0.613731908333333,1.02121316666667,1.12,,1.3006,1.6488,2.4296,2.4675,3.6919,7.4355,,6.5204,9.54,34.475,45.6729,109.799
2003-12-03,0.608704033333333,1.002747075,1.12,,1.277,1.6344,2.3956,2.4488,3.6301,7.4838,,6.4997,9.43,34.4618,45.5625,114.2135
2003-12-04,0.603694483333333,0.989289666666667,1.12,,1.2606,1.5197,2.2575,2.4113,3.5454,7.2673,,6.3222,9.1,34.3083,44.1944,109.398
2003-12-05,0.5987025125,0.9764953125,1.12,,1.2444,1.5408,2.1792,2.4369,3.46,7.0785,,6.3683,8.94,33.8528,43.7944,106.0511
2003-12-06,0.593727433333333,0.9535383875,1.12,,1.2137,1.5041,2.1226,2.3863,3.4246,6.9392,,6.28,7.53,20.6924,32.1014,86.7901
2003-12-07,0.58876845,0.9213224375,0.9832,,1.1726,1.3647,1.8343,2.1533,3.1865,6.4669,,5.6699,6.9,18.2507,25.7458,67.6052
2003-12-08,0.5838248875,0.905815379166667,0.8755,,1.1544,1.1198,1.5977,2.1014,2.9084,5.6391,,5.5303,6.29,25.1417,32.7965,84.5379
2003-12-09,0.578895970833333,0.86563665,0.9523,,1.1003,1.2837,1.6567,2.3142,3.0876,5.8436,,5.8153,8.2,27.4694,40.5764,96.2717
2003-12-10,0.5739810125,0.833723033333333,0.9483,,1.0609,1.3476,1.7588,2.346,3.1928,5.9639,,5.8,8.33,26.766,40.984,92.6068
2003-12-11,0.569079241666667,0.81463355,0.953,,1.0372,1.3505,1.741,2.3303,3.0637,5.8588,,5.8038,8.41,27.7618,40.2083,93.6435
2003-12-12,0.564189954166667,0.805564245833333,0.953,,1.026,1.349,1.7275,2.2769,3.0688,5.8065,,5.7833,8.37,27.6729,39.6694,93.8272
2003-12-13,0.5593124125,0.7934845875,0.953,,1.0101,1.2404,1.6373,2.24,2.9834,5.5964,,5.4456,6.96,18.2625,28.3896,67.0123
2003-12-14,0.554445866666667,0.787884,0.953,,1.0034,1.2903,1.7254,2.2708,2.9658,5.6875,,5.7442,6.61,17.35,23.3,59.0899
2003-12-15,0.549589654166667,0.772129479166667,0.953,,0.9829,1.3103,1.516,2.1906,2.8508,5.3958,,5.2108,8.32,26.4417,34.6083,84.7077
2003-12-16,0.54474375,0.752070420833333,0.953,,0.9573,1.2336,1.3844,2.0938,2.7418,4.9751,,5.1548,6.83,25.4181,39.0403,85.9898
2003-12-17,0.539909116666667,0.736775258333333,0.9137,,0.9391,1.1817,1.3757,2.2081,2.7036,4.7676,,5.296,7.89,26.2639,39.7264,88.3656
2003-12-18,0.535086858333333,0.733965520833333,0.8557,,0.9349,1.2023,1.3471,2.1944,2.6899,4.7251,,5.1288,8.12,26.3875,39.9472,83.3631
2003-12-19,0.530278108333333,0.7258147125,0.8311,,0.9245,1.1842,1.2826,2.1669,2.5472,4.5725,,5.2297,7.95,26.2368,39.0431,83.4126
2003-12-20,0.525483929166667,0.714966241666667,0.8096,,0.9107,1.1627,1.3143,2.1594,2.4748,4.5747,,5.13,6.34,16.7312,26.6458,58.8357
2003-12-21,0.5207054375,0.7058073875,0.8072,,0.8991,1.1747,1.4302,2.1625,2.5128,4.8307,,5.13,6.14,15.8944,21.9111,49.6822
2003-12-22,0.515943741666667,0.697178520833333,0.8048,,0.8876,1.241,1.3961,2.1263,2.4544,4.7657,,5.1265,6.74,24.1701,32.9965,79.6083
2003-12-23,0.511199954166667,0.6749964375,0.803,,0.8599,1.1613,1.3136,1.9997,2.2753,4.241,,5.0864,6.47,24.1875,36.6347,81.5691
2003-12-24,0.506475154166667,0.670134525,0.8,,0.8536,1.8397,1.3941,2.0374,2.4592,9.2858,,5.0078,7.35,22.6389,32.4313,71.589
2003-12-25,0.501770466666667,0.660179466666667,0.7978,,0.8408,2.2188,1.4264,2.0038,2.0883,4.2169,,4.9305,8.8,20.3229,33.6951,65.9795
2003-12-26,0.497086975,0.649144575,0.7952,,0.8267,1.1424,1.3709,1.9674,2.2521,4.6664,,4.854,8.95,21.0194,34.116,70.6766
2003-12-27,0.492425804166667,0.638667079166667,0.793,,0.8134,1.3131,1.3959,1.9339,2.2433,4.7762,,4.7783,6.85,15.0389,25.1361,57.5494
2003-12-28,0.487788033333333,0.62851635,0.7907,,0.8005,1.264,1.4049,1.8962,2.2828,4.8417,,4.7037,5.64,15.7896,20.7271,54.6505
2003-12-29,0.483174791666667,0.618444795833333,0.7882,,0.7877,1.3062,1.3995,1.9248,2.3333,4.7678,,4.6292,7.62,25.5812,32.9069,79.5903
2003-12-30,0.478587170833333,0.608484904166667,0.786,,0.775,1.2862,1.3959,1.9561,2.3751,4.6867,,4.5558,7.53,24.5882,38.0049,84.8017
2003-12-31,0.474026270833333,0.598642166666667,0.7836,,0.7624,1.2665,1.3878,1.9651,2.3342,4.6511,,4.4931,5.83,22.9188,35.6583,72.409
2004-01-01,0.469493183333333,0.588874383333333,0.7812,,0.75,1.2355,1.3626,1.9383,2.2008,4.5275,,4.5096,5.45,22.7674,34.7708,71.1894
2004-01-02,0.464989045833333,0.579435758333333,0.7789,,0.738,1.3295,1.3656,1.9178,2.2001,4.4217,,4.5,5.98,24.2771,34.1438,82.3915
2004-01-03,0.460514908333333,0.57088845,0.7767,,0.7272,1.2004,1.2542,1.8635,2.1206,4.4194,,4.4893,5.31,13.9882,25.5382,60.0124
2004-01-04,0.456071941666667,0.561685704166667,0.763,,0.7154,1.1929,1.2598,2.0649,2.0374,4.1312,,5.7862,5.02,12.966,20.1056,40.1348
2004-01-05,0.451661195833333,0.5597662,0.7719,,0.7132,1.2515,1.1917,1.8604,2.0659,4.0742,,5.031,7.09,21.2188,30.0097,74.2906
2004-01-06,0.447283808333333,0.557697308333333,0.6488,,0.7105,1.149,1.206,1.8599,2.0434,4.122,,4.4975,5.48,21.0639,33.1743,65.2075
2004-01-07,0.442940854166667,0.5538474375,0.6441,,0.7056,1.2321,1.2418,1.8872,2.1048,4.3374,,4.4978,6.86,22.1201,35.2299,78.9949
2004-01-08,0.43863345,0.549830425,0.6421,,0.7004,1.1451,1.24,1.8198,2.0715,4.3423,,4.4934,6.86,22.6951,35.2361,78.4794
2004-01-09,0.434362695833333,0.543141583333333,0.6401,,0.6919,1.0551,1.226,1.8174,2.0803,4.2783,,4.4931,6.63,19.7674,35.1326,64.3635
2004-01-10,0.430129704166667,0.538298316666667,0.638,,0.6858,1.022,1.2558,1.7871,2.1155,4.2767,,4.5,5.37,14.6215,25.5243,58.4122
2004-01-11,0.4259355625,0.53327475,0.636,,0.6794,1.0253,1.1935,1.7339,2.061,4.4284,,4.4975,5.2,13.6222,19.7944,50.2845
2004-01-12,0.421781395833333,0.5286599,0.634,,0.6734,1.0756,1.2483,1.7608,2.1039,4.2559,,4.5,6.62,21.6201,31,73.1037
2004-01-13,0.417668283333333,0.523853308333333,0.6319,,0.6674,1.0378,1.2517,1.7715,2.0928,4.2878,,4.4855,7.1,22.4118,37.191,78.7283
2004-01-14,0.413597341666667,0.518971045833333,0.6436,,0.6612,1.0226,1.2383,1.7747,2.0764,4.2942,,4.4965,6.85,22.5688,37.4674,77.6928
2004-01-15,0.409569675,0.515286945833333,0.6279,,0.6564,1.0293,1.2168,1.7312,2.0262,4.2447,,4.4814,6.89,24.7264,36.891,74.2372
2004-01-16,0.40558635,0.507538383333333,0.6258,,0.6466,1.0595,1.1837,1.725,1.9455,4.1018,,4.4167,6.68,24.0979,36.0944,74.706
2004-01-17,0.4016480125,0.5074814,0.6238,,0.6469,0.9952,1.1535,1.7278,2.0374,4.0754,,4.2042,5.24,17.0681,25.0215,50.6414
2004-01-18,0.397753829166667,0.507050825,0.6218,,0.646,0.9765,1.1657,1.7217,2.007,4.1001,,4.5,5.01,14.9507,19.5076,42.3883
2004-01-19,0.393902470833333,0.50599145,0.6198,,0.6446,1.0434,1.1565,1.6961,2.0208,4.1095,,4.1,6.59,22.7944,30.4083,66.8288
2004-01-20,0.390092695833333,0.5047596875,0.6195,,0.6433,0.9965,1.1611,1.7117,2.0383,4.045,,3.9,6.77,23.0243,35.9646,74.1615
2004-01-21,0.386323216666667,0.506181825,0.6157,,0.645,1.0291,1.1493,1.6806,1.9834,4.0394,,3.9,6.65,20.3493,36.0799,75.1427
2004-01-22,0.382592758333333,0.5044034375,0.6137,,0.6427,1.1885,1.1455,1.63,1.7632,3.7113,,4.099,6.6,22.0639,36.3451,74.4745
2004-01-23,0.3789000375,0.503634266666667,0.6118,,0.6418,1.1163,1.187,1.6328,1.8464,4.2198,,4.5246,6.43,21.9826,36.1618,78.4833
2004-01-24,0.3752437625,0.5042565625,0.6098,,0.6428,0.9738,1.1532,1.6185,1.7987,4.4557,,5.7311,6.04,13.7903,23.0153,52.4672
2004-01-25,0.371622654166667,0.5046431375,0.6078,,0.643,0.7088,1.1156,1.5985,1.8181,4.027,,6.3961,6.01,13.7861,18.7694,43.5299
2004-01-26,0.368035445833333,0.504744883333333,0.6058,,0.6434,0.9795,1.1626,1.578,1.7334,3.828,,7.861,6.69,19.6674,29.7278,66.1558
2004-01-27,0.358277220833333,0.505808020833333,0.6038,,0.6446,0.7876,1.1362,1.5575,1.7878,4.0372,,6.8819,6.71,20.7694,34.8326,72.9731
2004-01-28,0.330193079166667,0.5056056625,0.6018,,0.644,0.8066,1.1202,1.541,1.7733,3.9824,,3.9,5.79,20.5208,35.0812,71.5908
2004-01-29,0.329678083333333,0.50542435,0.6007,,0.6441,1.0651,1.1287,1.5203,1.7346,3.7035,,4.0625,5.25,18.3319,35.0299,71.6177
2004-01-30,0.316826558333333,0.505882825,0.5979,,0.6448,1.2482,1.0882,1.503,1.6867,3.8685,,4.2894,6.32,20.5194,35.0479,72.3499
2004-01-31,0.360741558333333,0.5041442,0.5967,,0.6423,1.2482,1.0535,1.4856,1.7125,3.6944,,6.1867,5.28,13.5535,22.8194,47.8094
2004-02-01,0.350053475,0.5033209125,0.5904,,0.6414,1.0401,1.0619,1.4688,1.7292,3.8658,,6.7558,4.94,12.6771,18.0194,39.9844
2004-02-02,0.329293408333333,0.5045509625,0.592,,0.6431,1.1267,1.0675,1.4524,1.7371,3.8744,,4.7047,6.5,17.6326,28.0757,62.8342
2004-02-03,0.333445420833333,0.505328775,0.5901,,0.6442,1.1102,1.0941,1.4347,1.8423,4.0327,,3.9167,6.13,18.5049,34.9326,71.4683
2004-02-04,0.337353204166667,0.5057528875,0.5905,,0.6443,0.946,1.1058,1.42,1.8526,4.0042,,3.9,6.38,20.0639,35.775,71.8749
2004-02-05,0.3446802875,0.5054965625,0.5958,,0.644,0.8297,1.0837,1.4215,1.8876,3.9846,,3.9042,6.65,20.5278,36.1646,72.4583
2004-02-06,0.362997991666667,0.505327204166667,0.5859,,0.644,0.8539,1.1292,1.4317,1.906,3.8708,,3.9,6.36,20.0861,36.1181,71.2962
2004-02-07,0.3629979875,0.505114754166667,0.5937,,0.644,0.8247,1.1146,1.4798,1.8974,3.8665,,3.9,4.82,14.5479,24.0174,49.4768
2004-02-08,0.359822920833333,0.504826329166667,0.5872,,0.6431,0.8226,1.1156,1.473,1.9014,3.8285,,3.9,4.65,13.4778,18.3722,42.0485
2004-02-09,0.351274654166667,0.505598170833333,0.591,,0.6442,0.8419,1.1093,1.4749,1.8901,3.7892,,3.9,6.16,20.3688,29.5194,65.5872
2004-02-10,0.342281,0.506126608333333,0.5902,,0.645,0.8478,1.0932,1.4633,1.7411,3.7149,,3.9,6.05,21.1069,33.8806,69.1056
2004-02-11,0.3419937,0.505792116666667,0.5937,,0.6448,0.8328,1.0741,1.472,1.8573,3.7498,,3.9,6.16,19.4188,33.6486,68.93
2004-02-12,0.322120029166667,0.5058610875,0.5843,,0.645,0.8209,1.0911,1.491,1.7888,3.7437,,3.8931,6.27,22.459,34.6472,73.6575
2004-02-13,0.3415052125,0.505506791666667,0.5856,,0.644,0.8113,1.0697,1.49,1.8131,3.7177,,3.7167,6.26,22.2,35.0736,74.4995
2004-02-14,0.353437,0.505292679166667,0.5899,,0.644,0.8082,1.0703,1.49,1.8597,3.7399,,3.9,4.84,14.8278,23.4597,50.8685
2004-02-15,0.358601741666667,0.504767016666667,0.5809,,0.6434,0.7868,1.0887,1.49,1.8702,3.7556,,3.9,4.58,13.4826,18.0972,40.3226
2004-02-16,0.347131754166667,0.504825754166667,0.5806,,0.643,0.8219,1.0808,1.489,1.8938,3.7687,,3.9,6.08,18.7667,26.775,63.9348
2004-02-17,0.339551320833333,0.504343120833333,0.5701,,0.6426,0.8264,1.0477,1.4821,1.8705,3.7079,,3.6938,6.34,19.8562,34.7465,72.8265
2004-02-18,0.333933895833333,0.504240533333333,0.5695,,0.6427,0.8051,1.0547,1.4851,1.8475,3.6902,,3.7434,5.84,20.525,34.4181,72.5118
2004-02-19,0.3292934125,0.504407554166667,0.5672,,0.643,0.7812,1.066,1.4288,1.8365,3.7265,,3.8032,5.69,20.116,37.4722,71.6055
2004-02-20,0.3288049375,0.50404995,0.5725,,0.6422,0.809,1.0655,1.4224,1.7543,3.709,,3.5677,6.09,21.6868,35.4056,76.2807
2004-02-21,0.3288049375,0.503553220833333,0.5684,,0.6416,0.785,1.0703,1.4234,1.73,3.7134,,3.9,4.65,13.9882,23.0812,48.0447
2004-02-22,0.32953765,0.503628766666667,0.5701,,0.642,0.7655,1.1244,1.4545,1.7961,3.7819,,3.9,4.57,13.5444,19.8882,42.8192
2004-02-23,0.318298479166667,0.503473029166667,0.6091,,0.6416,0.8708,1.1724,1.4934,1.8452,4.1678,,3.9896,6.8,22.7417,32.6708,74.1835
2004-02-24,0.3069553875,0.5018614,0.6077,,0.6394,0.782,1.0892,1.42,1.747,3.8571,,3.35,6.11,21.9986,38.3187,81.592
2004-02-25,0.389623025,0.498490683333333,0.5917,,0.6351,0.8275,1.0646,1.5263,1.5831,3.7256,,3.5688,5.88,20.9139,35.2972,76.869
2004-02-26,0.328246783333333,0.5003028625,0.5905,,0.6375,0.9433,1.0693,1.6102,1.6559,3.7238,,3.8622,6.24,21.4799,35.8104,70.231
2004-02-27,0.3285607,0.5021369375,0.5892,,0.6398,0.9272,1.0853,1.4258,1.7196,3.7848,,3.3691,6.14,21.5722,38.4333,75.6373
2004-02-28,0.314009495833333,0.501053929166667,0.5863,,0.6384,0.8892,1.0717,1.437,1.6301,3.7139,,3.5601,4.48,14.4493,23.6924,48.8438
2004-02-29,0.315395333333333,0.500223820833333,0.5772,,0.6374,0.8536,1.0547,1.4273,1.6491,3.7105,,3.8073,4.3,12.65,18.8604,41.5947
2004-03-01,0.297988191666667,0.498169095833333,0.5673,,0.6348,0.9933,1.0575,1.4224,1.607,3.6604,,3.7083,5.47,17.8743,30.4569,62.6823
2004-03-02,0.290432333333333,0.499422879166667,0.5586,,0.6363,1.0203,1.096,1.5954,1.6097,3.7094,,3.8781,5.37,18.2521,35.4049,70.0829
2004-03-03,0.299227316666667,0.5015197,0.5516,,0.639,0.8832,1.0366,1.5143,1.6685,3.6498,,3.35,4.84,17.9847,31.6146,67.67
2004-03-04,0.305463545833333,0.50050415,0.5508,,0.638,0.7864,1.0387,1.42,1.6794,3.6745,,3.5295,4.85,18.2597,33.3979,69.3938
2004-03-05,0.307311320833333,0.502283858333333,0.5461,,0.6403,0.7938,1.0344,1.42,1.6806,3.679,,3.5486,4.81,18.684,33.6868,70.5488
2004-03-06,0.3043086875,0.505842225,0.5434,,0.6448,0.7925,1.0469,1.42,1.6522,3.7119,,3.5257,4.28,13.1986,21.9576,47.6262
2004-03-07,0.302922858333333,0.5095391875,0.5495,,0.6495,0.8292,1.049,1.42,1.67,3.7585,,3.35,4.4,13.1347,17.9,40.7053
2004-03-08,0.298996341666667,0.513193179166667,0.5554,,0.6541,0.8535,1.0504,1.421,1.6005,3.7396,,3.35,4.62,18.2924,31.2799,63.8421
2004-03-09,0.303222116666667,0.516833804166667,0.5602,,0.6588,0.8125,1.0434,1.42,1.6253,3.6506,,3.35,4.77,18.7708,32.6181,68.2699
2004-03-10,0.321566975,0.522888520833333,0.5546,,0.6667,0.8031,1.0234,1.4273,1.5895,3.5987,,3.442,4.77,17.8868,32.3681,67.1171
2004-03-11,0.302065429166667,0.5313702,0.5451,,0.6775,0.7993,1.0426,1.42,1.6214,3.6521,,3.35,4.89,17.6764,35.9979,69.4747
2004-03-12,0.309159104166667,0.539734883333333,0.5349,,0.6882,0.7703,1.0476,1.42,1.6,3.6419,,3.35,4.62,18.6931,33.2382,68.235
2004-03-13,0.3015370375,0.54844705,0.5495,,0.6993,0.7593,1.0754,1.42,1.6,3.7308,,3.35,4.3,12.7181,22.3042,45.8773
2004-03-14,0.300613141666667,0.553260808333333,0.5566,,0.7051,0.7519,1.0995,1.42,1.6,3.8344,,3.35,4.24,13.1243,17.9083,39.9929
2004-03-15,0.323436375,0.568566595833333,0.5807,,0.7268,0.7792,1.2116,1.4356,1.6645,4.1625,,3.5524,5.25,19.5875,29.0139,61.0251
2004-03-16,0.3870235375,0.6037667125,0.6595,,0.7716,0.8497,1.3123,1.4428,1.7801,4.7241,,3.6326,5.64,21.2465,36.1549,76.3578
2004-03-17,0.495465725,0.675681441666667,0.7486,,0.8661,0.9177,1.4794,1.5085,1.9585,5.3923,,4.0833,5.96,21.7458,38.909,79.6128
2004-03-18,0.6138154625,0.7640733875,0.7624,,0.9774,1.0838,1.7208,1.5885,2.2305,6.0434,,4.4033,6.42,23.7736,39.5486,80.6344
2004-03-19,0.667223820833333,0.828602095833333,0.7437,,1.0577,1.3036,1.9533,1.6909,2.4986,6.6793,,4.9756,6.89,24.7924,40.3097,83.938
2004-03-20,0.6526394875,0.838482958333333,0.7331,,1.0661,1.4313,2.2026,1.744,2.6524,7.3366,,4.9444,6.06,18.275,28.9562,76.9909
2004-03-21,0.617932858333333,0.885838783333333,0.7718,,1.1361,1.6442,2.5252,1.7517,2.6664,8.082,,5.2454,5.88,18.3056,23.8694,64.5901
2004-03-22,0.599544475,0.923916408333333,0.7436,,1.1717,1.568,2.6837,1.8395,2.7297,8.8505,,5.3279,7.42,26.4417,35.9993,91.6918
2004-03-23,0.548568875,0.815343291666667,0.6943,,1.0351,1.3204,2.2258,1.6689,2.5762,7.7327,,5.1133,6.91,25.0708,39.8007,92.9759
2004-03-24,0.484089554166667,0.74595435,0.6853,,0.9489,1.1889,1.8874,1.59,2.3717,6.6685,,4.4958,6.18,25.7854,38.4854,87.4369
2004-03-25,0.449051966666667,0.699264816666667,0.6368,,0.8888,1.0971,1.714,1.56,2.2444,5.9947,,4.5,6.13,27.7417,39.1604,86.4263
2004-03-26,0.436218908333333,0.682941575,0.6379,,0.8704,1.1184,1.5934,1.5338,2.1522,5.6312,,4.5,5.74,26.8951,39.6701,89.8902
2004-03-27,0.418929304166667,0.68563475,0.6344,,0.8739,1.0854,1.5349,1.508,2.09,5.4115,,4.5,5.26,15.5035,25.3028,66.8342
2004-03-28,0.431105175,0.689538816666667,0.6303,,0.8788,1.0279,1.5187,1.4968,2.09,5.2203,,4,4.76,14.4993,19.6674,48.5339
2004-03-29,0.4766016625,0.722103466666667,0.6327,,0.9229,1.1542,1.5544,1.5133,2.114,5.3472,,4.0292,5.46,22.7493,32.9542,81.2947
2004-03-30,0.551673120833333,0.768166545833333,0.6556,,0.9837,1.2081,1.7111,1.5541,2.2544,5.6958,,4.5,5.77,24.516,39.1306,85.1579
2004-03-31,0.593643695833333,0.854034783333333,0.6606,,1.0905,1.4557,1.9028,1.6539,2.435,6.2279,,4.6289,6.17,24.4896,37.5201,80.4369
2004-04-01,0.677934045833333,0.9030102125,0.6832,,1.1522,1.3738,2.1444,1.7386,2.4708,6.7359,,5.14,5.82,22.4132,32.9597,76.5526
2004-04-02,0.701697329166667,0.985028741666667,0.6995,,1.2599,1.3671,2.6235,1.8525,2.72,7.9003,,5.2729,6.29,27.1701,33.2208,80.6548
2004-04-03,0.691657470833333,1.04811767083333,0.7218,,1.341,1.3971,2.984,2.0144,2.8503,8.8775,,5.87,6.43,19.0438,23.4938,56.1244
2004-04-04,0.727995879166667,1.095720625,0.7349,,1.3982,1.4674,3.0647,2.1419,3.114,9.1985,,6.52,6.87,19.0354,21.3889,68.6149
2004-04-05,0.750204304166667,1.144508,0.7878,,1.4581,1.6064,3.3717,2.2695,3.4767,9.9583,,6.52,7.84,28.6576,28.4486,91.0184
2004-04-06,0.69726075,1.05195304166667,0.7763,,1.3303,1.6029,3.1833,2.1194,3.3917,9.4441,,6.43,7.55,28.9924,33.0646,98.3538
2004-04-07,0.638669645833333,0.9331396,0.7481,,1.1825,1.4224,2.6317,1.959,3.063,7.6899,,5.8,6.73,30.8979,30.9792,91.9431
2004-04-08,0.603288966666667,0.841313741666667,0.7198,,1.0714,1.1647,2.2424,1.7991,2.8964,6.6705,,5.1961,6.56,24.8528,27.375,84.5562
2004-04-09,0.59103505,0.781766379166667,0.7159,,0.9924,1.154,2.0706,1.7501,2.82,6.2176,,5.1228,5.98,24.8222,28.3972,81.3147
2004-04-10,0.55442965,0.776136083333333,0.7058,,0.9891,1.162,2.0553,1.7267,2.8288,6.0007,,5.14,5.59,20.1354,22.5028,62.4201
2004-04-11,0.5622392875,0.7867975,0.7156,,1.0026,1.0689,1.962,1.7489,2.7531,5.7888,,5.14,5.59,15.3257,20.475,59.591
2004-04-12,0.564336116666667,0.764834016666667,0.6799,,0.9747,1.0981,1.9163,1.6717,2.6424,5.6936,,4.5489,5.38,14.7382,18.2493,58.2021
2004-04-13,0.551965825,0.805588983333333,0.6723,,1.0278,1.0983,1.8688,1.6406,2.605,5.6136,,4.5,5.53,29.0299,25.6167,74.8957
2004-04-14,0.574265266666667,0.847603616666667,0.6571,,1.0846,1.0693,1.8804,1.6489,2.5625,5.5697,,4.5298,5.46,25.7958,24.1312,74.8949
2004-04-15,0.589979125,0.8579332125,0.6691,,1.094,1.1107,2.0258,1.7172,2.5774,5.8228,,4.5,5.77,24.9479,26.1889,77.5797
2004-04-16,0.5790679,0.8912326375,0.65,,1.1399,1.0936,2.1062,1.7311,2.6,5.959,,4.5044,6.35,26.091,26.0667,81.6212
2004-04-17,0.590230404166667,0.927348275,0.6561,,1.1814,1.0966,2.2502,1.8299,2.5966,6.3152,,5.14,5.9,21.9354,21.6208,56.9819
2004-04-18,0.690709566666667,1.1120312625,0.7245,,1.4273,1.2781,3.1647,2.0862,2.7688,7.7231,,5.6383,6.48,22.4535,19.6653,60.1381
2004-04-19,0.731112416666667,1.18069504166667,0.7273,,1.5029,1.3604,3.5535,2.185,3.3113,8.719,,6.32,7.42,25.3951,27.5299,86.1824
2004-04-20,0.777743166666667,1.19834791666667,0.7139,,1.5295,1.2525,3.4999,2.1128,3.2735,7.3106,,6.03,7.12,24.4542,29.9958,91.2253
2004-04-21,0.894898329166667,1.28923320833333,0.7451,,1.6622,1.4377,3.9904,2.4028,3.3797,7.6523,,6.7653,7.66,28.1368,35.6875,93.9924
2004-04-22,1.147196775,1.65773416666667,0.8271,,2.1331,1.6831,4.6583,3.1028,3.8112,8.5486,,8.1343,9.78,28.3951,30.5722,84.3465
2004-04-23,1.45190354166667,1.97462383333333,0.9294,,2.5231,1.8348,5.2839,4.1859,4.7575,9.5573,,10.6208,12.04,28.0688,29.709,97.618
2004-04-24,1.732554,2.06128445833333,0.9824,,2.6216,1.8922,5.9428,4.741,5.4723,10.2809,,12.2229,14.09,32.0264,28.7208,103.1172
2004-04-25,1.51528129166667,1.82917754166667,0.9689,,2.3121,1.8979,5.0553,3.5849,5.0109,9.8391,,10.1576,12.01,29.9299,28.9097,95.7711
2004-04-26,1.39959975,1.60219275,0.9467,,2.0488,1.9048,4.5267,3.0537,4.5645,8.7522,,8.7938,11.56,31.1153,31.7229,105.1668
2004-04-27,1.527957,1.76404420833333,0.9869,,2.2542,1.9772,4.5614,3.3295,4.9289,8.7694,,9.6396,11.54,32.2201,35.6333,104.1363
2004-04-28,1.56603508333333,1.95662258333333,1.0649,,2.5081,2.086,5.2344,4.1256,5.6394,9.1852,,11.0521,13.76,39.9243,35.0042,110.2612
2004-04-29,1.557404,2.20213895833333,1.1985,,2.8059,2.316,6.0934,5.2301,6.2278,10.3353,,13.4569,15.38,43.9514,41.2174,112.6315
2004-04-30,1.51879616666667,2.20642933333333,1.2432,,2.8142,2.424,5.6733,5.0852,6.3432,10.3694,,13.441,17.11,43.2778,45.4757,131.4979
2004-05-01,1.6482425,2.37655929166667,1.2828,,3.0453,2.5424,5.9133,4.7429,6.4743,10.3932,,12.2972,14.4,29.6007,32.175,112.5474
2004-05-02,1.73427708333333,2.37598466666667,1.2966,,3.0117,2.6195,5.9826,4.6945,7.0862,10.7176,,12.2903,14.71,30.6535,29.159,113.361
2004-05-03,1.5760445,2.19280608333333,1.2831,,2.7944,2.5366,5.4296,4.5367,7.1674,10.2464,,11.9431,15.14,42.8604,41.9535,123.2967
2004-05-04,1.84688520833333,2.26373079166667,1.2513,,2.8933,2.4452,6.4337,4.4103,7.8661,10.6833,,11.3694,14.25,35.909,53.1312,146.5743
2004-05-05,2.124219625,2.34920133333333,1.2392,,2.9833,2.4319,6.7484,4.5102,9.9067,11.4944,,11.7,14.17,45.016,54.5778,145.0486
2004-05-06,1.67102991666667,2.24683458333333,1.2492,,2.8542,2.4112,6.4733,4.3368,9.4873,11.5104,,11.5188,14.55,48.7014,68.5833,176.6653
2004-05-07,1.56029033333333,1.97652483333333,1.2602,,2.5092,2.2519,5.1696,3.7566,7.9231,10.2485,,10.3576,14.74,48.0431,51.9549,155.1806
